name,latitude,longitude,risk_status,distance_km,nearest_conflict_type,nearest_conflict_date,osm_id
Unnamed School,2.2768062,27.7417054,safe,468.63,Battle,2024-01-01,617989711
Unnamed School,0.6185707,29.4848949,safe,256.18,Battle,2024-01-01,618037612
Unnamed School,0.6159224,29.4194194,safe,255.15,Battle,2024-01-01,618043457
Unnamed School,2.1494085,27.632712,safe,459.9,Battle,2024-01-01,618052907
Unnamed School,2.1935665,27.6074369,safe,465.51,Battle,2024-01-01,618053937
Unnamed School,2.1565264,27.7262483,safe,456.75,Battle,2024-01-01,618069633
Unnamed School,2.1089119,27.7211874,safe,452.03,Battle,2024-01-01,618069648
Unnamed School,2.0933189,27.9378513,safe,442.07,Battle,2024-01-01,618070410
Unnamed School,2.0555766,27.9154407,safe,438.92,Battle,2024-01-01,618070414
Unnamed School,2.0641547,27.6730295,safe,449.43,Battle,2024-01-01,618071776
École Primaire Chabahumba,0.3125428,29.4180729,safe,221.55,Battle,2024-01-01,618073309
Unnamed School,2.4353795,27.76414,safe,484.34,Battle,2024-01-01,618092877
Unnamed School,2.2794375,27.6927372,safe,470.84,Battle,2024-01-01,618102119
Unnamed School,2.2833219,27.6708057,safe,472.12,Battle,2024-01-01,618102125
Unnamed School,2.3259,27.716688,safe,474.71,Battle,2024-01-01,618103696
Unnamed School,2.4992017,27.8555078,safe,487.78,Battle,2024-01-01,618105504
Institut Malengayi,0.4197864,29.4087676,safe,233.32,Battle,2024-01-01,618143146
Unnamed School,-8.7390145,24.9662283,safe,815.97,Violence against civilians,2024-01-02,618243053
École primaire Tuadibishe,0.7196526,29.5015519,safe,267.55,Battle,2024-01-01,618261886
Unnamed School,0.6947904,29.5131474,safe,264.96,Battle,2024-01-01,618261912
École primaire Mwangaza,0.6937417,29.514503,safe,264.87,Battle,2024-01-01,618261914
Ecole primaire Oicha,0.7042673,29.5257113,safe,266.19,Battle,2024-01-01,618261948
Unnamed School,-8.7360237,24.9674403,safe,815.62,Violence against civilians,2024-01-02,618262358
Unnamed School,-8.7381836,24.973731,safe,815.46,Violence against civilians,2024-01-02,618262629
Unnamed School,2.1218632,27.4618556,safe,464.74,Battle,2024-01-01,618341418
Unnamed School,2.1167015,27.4346331,safe,465.5,Battle,2024-01-01,618341421
Unnamed School,2.0482746,27.5439991,safe,453.5,Battle,2024-01-01,618343104
Unnamed School,2.0906808,27.4853643,safe,460.49,Battle,2024-01-01,618343111
Unnamed School,2.2192345,27.4951271,safe,473.07,Battle,2024-01-01,618343777
Unnamed School,2.2592653,27.4757612,safe,478.01,Battle,2024-01-01,618346121
Unnamed School,2.2424582,27.5529495,safe,472.88,Battle,2024-01-01,618346136
Unnamed School,2.2069037,27.5244653,safe,470.5,Battle,2024-01-01,618346142
Ecole primaire Mbmbi,0.7034976,29.5162055,safe,265.97,Battle,2024-01-01,618540222
Unnamed School,0.7053659,29.5361423,safe,266.46,Battle,2024-01-01,618794797
Unnamed School,0.7178581,29.4982337,safe,267.31,Battle,2024-01-01,619109080
Unnamed School,0.6544534,29.5019873,safe,260.36,Battle,2024-01-01,619119276
Unnamed School,0.6796273,29.413534,safe,262.15,Battle,2024-01-01,619137569
Unnamed School,0.6900895,29.5310815,safe,264.7,Battle,2024-01-01,619201120
Unnamed School,0.7027523,29.5280577,safe,266.05,Battle,2024-01-01,619239275
Unnamed School,0.7611205,29.4641046,safe,271.69,Battle,2024-01-01,619254252
Unnamed School,0.7103472,29.5333226,safe,266.97,Battle,2024-01-01,619269233
École Primaire Kitsimba,0.2902007,29.4203349,safe,219.1,Battle,2024-01-01,619322992
Unnamed School,0.6923769,29.5026969,safe,264.56,Battle,2024-01-01,619505390
Unnamed School,0.6957935,29.5345188,safe,265.38,Battle,2024-01-01,620055362
Unnamed School,0.695626,29.5335227,safe,265.35,Battle,2024-01-01,620055367
Unnamed School,0.7507002,29.4298788,safe,270.18,Battle,2024-01-01,620062351
Unnamed School,0.7026636,29.4453509,safe,265.02,Battle,2024-01-01,620063286
Unnamed School,2.5969133,27.6760303,safe,504.55,Battle,2024-01-01,620090627
Unnamed School,2.5652211,27.670837,safe,501.44,Battle,2024-01-01,620090632
Unnamed School,0.7481921,29.3567533,safe,269.32,Battle,2024-01-01,620136948
Unnamed School,0.7020014,29.5364438,safe,266.09,Battle,2024-01-01,620196379
Unnamed School,2.317082,27.6636035,safe,475.91,Battle,2024-01-01,620200497
École Primaire Mavoya,0.2916596,29.341259,safe,218.54,Battle,2024-01-01,620250388
École Primaire Tinge,0.2819271,29.3394073,safe,217.45,Battle,2024-01-01,620250413
Unnamed School,0.63231,29.3662738,safe,256.52,Battle,2024-01-01,620254586
Institut Mangoma,-4.4272623,15.3483851,safe,12.66,Strategic development,2024-01-03,620917217
EP Musiko,0.75355,29.2332533,safe,269.49,Battle,2024-01-01,620990960
Unnamed School,0.7091904,29.5351507,safe,266.86,Battle,2024-01-01,621108306
Unnamed School,0.7037859,29.5331035,safe,266.24,Battle,2024-01-01,621108323
Unnamed School,2.2114202,28.2236111,safe,445.58,Battle,2024-01-01,621185755
Unnamed School,-0.7366467,26.5781412,safe,311.49,Battle,2024-01-01,621202501
EP Mosaka,0.7546035,29.2290605,safe,269.61,Battle,2024-01-01,621220283
Unnamed School,-0.8591116,26.2016839,safe,346.31,Violence against civilians,2024-01-02,621233152
École Primaire Kanyihunga,0.2643742,29.4049351,safe,216.07,Battle,2024-01-01,621795712
École Primaire Vuhenenge,0.2529149,29.3817602,safe,214.57,Battle,2024-01-01,621795719
Unnamed School,2.484041,28.1854837,safe,476.01,Battle,2024-01-01,621872466
Groupe Scolaire Maman Bakuka,-4.4013774,15.4056726,safe,13.94,Strategic development,2024-01-03,622697540
Unnamed School,-0.1786278,29.1211161,safe,166.2,Battle,2024-01-01,623200639
Unnamed School,2.5734847,27.4841465,safe,509.79,Battle,2024-01-01,624195780
EP Monseigneur Fataki,0.3882258,29.5939959,safe,232.61,Battle,2024-01-01,625144542
Unnamed School,-5.698897,19.3315574,safe,471.11,Strategic development,2024-01-03,625234106
Unnamed School,-5.7109799,19.3471288,safe,473.17,Strategic development,2024-01-03,625234130
EP Libokora,0.3521846,29.6443327,safe,229.75,Battle,2024-01-01,625324011
Unnamed School,0.1530049,29.3694826,safe,203.39,Battle,2024-01-01,625845929
Unnamed School,0.6411851,29.4973763,safe,258.84,Battle,2024-01-01,625846514
Unnamed School,0.6398502,29.4972871,safe,258.69,Battle,2024-01-01,625846515
Unnamed School,0.6114378,29.2972849,safe,253.83,Battle,2024-01-01,625846518
Institut Bangole,0.6126251,29.2982921,safe,253.97,Battle,2024-01-01,625846519
Unnamed School,1.3308269,30.3792034,safe,357.7,Battle,2024-01-01,627222468
Unnamed School,1.2666269,30.304958,safe,348.11,Battle,2024-01-01,627222520
Unnamed School,1.4029613,30.443463,safe,367.78,Battle,2024-01-01,627226726
Unnamed School,1.3900293,30.4353147,safe,366.11,Battle,2024-01-01,627226729
Unnamed School,1.3904036,30.4322985,safe,366.02,Battle,2024-01-01,627226733
Unnamed School,1.3970101,30.4423676,safe,367.12,Battle,2024-01-01,627228920
Unnamed School,1.5477013,30.5314725,safe,386.36,Battle,2024-01-01,628411656
Unnamed School,1.3725972,30.2734844,safe,358.02,Battle,2024-01-01,628425203
Unnamed School,1.4023399,30.2832534,safe,361.5,Battle,2024-01-01,628425216
EP Kitokoli,0.336258,29.6722713,safe,228.68,Battle,2024-01-01,628953575
Unnamed School,1.3565853,30.2661103,safe,356.07,Battle,2024-01-01,628956618
EP Lintumbe,0.3181034,29.7295858,safe,228.21,Battle,2024-01-01,629061630
EP Malambo,0.3393422,29.7189082,safe,230.21,Battle,2024-01-01,629072349
Unnamed School,0.6713679,29.9064676,safe,271.31,Battle,2024-01-01,631150198
EP Bakaifa CBCA,1.3535992,29.762335,safe,341.57,Battle,2024-01-01,631290301
PE Tusongembele,1.3525001,29.7641807,safe,341.49,Battle,2024-01-01,631290353
Unnamed School,1.5008006,30.175992,safe,368.25,Battle,2024-01-01,631623657
Unnamed School,1.3278283,29.746431,safe,338.44,Battle,2024-01-01,631632473
Unnamed School,1.3654886,29.7898478,safe,343.43,Battle,2024-01-01,631687688
Unnamed School,0.3924263,29.7194682,safe,235.96,Battle,2024-01-01,632014562
Unnamed School,1.378747,29.7243093,safe,343.61,Battle,2024-01-01,632174238
Unnamed School,1.253486,29.765205,safe,330.68,Battle,2024-01-01,632215923
Unnamed School,0.655368,29.94317,safe,270.78,Battle,2024-01-01,632275339
Unnamed School,1.4484524,29.8752165,safe,354.33,Battle,2024-01-01,632589621
EP Marabo,1.4375349,30.0001755,safe,356.26,Battle,2024-01-01,633137071
EPA Babombi,0.8618782,29.2610303,safe,281.57,Battle,2024-01-01,633933202
EP Lalia,0.85768,29.2642394,safe,281.11,Battle,2024-01-01,633980073
EP Hamadi Mbida,0.8531986,29.2541447,safe,280.59,Battle,2024-01-01,634544807
Institut Yetu,0.845469,29.2589418,safe,279.74,Battle,2024-01-01,635343415
Collège Maître Jean,-4.4123636,15.3360221,safe,10.67,Strategic development,2024-01-03,635593825
Complexe Scolaire Soleil,-4.4187744,15.3444304,safe,11.63,Strategic development,2024-01-03,635620264
Complexe Scolaire Baby-Sitter,-4.4198754,15.3447378,safe,11.75,Strategic development,2024-01-03,635630590
École Abbé Mandiki,-4.4148901,15.3413978,safe,11.11,Strategic development,2024-01-03,635687302
Groupe Scolaire Berceau Divin,-4.4150068,15.3434817,safe,11.2,Strategic development,2024-01-03,635688359
Groupe Scolaire Berceau Divin,-4.4151322,15.3433558,safe,11.21,Strategic development,2024-01-03,635688360
Collège Le palmier du ciel,-4.4140961,15.3423905,safe,11.06,Strategic development,2024-01-03,635697166
Collège Le palmier du ciel,-4.4142098,15.3422454,safe,11.07,Strategic development,2024-01-03,635697168
Ecole CSK/CRSK,-4.4066993,15.3422799,safe,10.28,Strategic development,2024-01-03,635960489
Ecole Primaire Kimani,-4.4048367,15.3424448,safe,10.1,Strategic development,2024-01-03,635965062
Complexe Scolaire Papa Ntedika,-4.4080846,15.3463646,safe,10.59,Strategic development,2024-01-03,635991858
Complexe Scolaire Kasa,-4.4103313,15.3374257,safe,10.49,Strategic development,2024-01-03,636026130
Unnamed School,0.8239333,29.4429048,safe,278.42,Battle,2024-01-01,636593331
Unnamed School,0.8247729,29.4362106,safe,278.45,Battle,2024-01-01,637191625
Unnamed School,0.9096706,29.4161275,safe,287.67,Battle,2024-01-01,637564872
Unnamed School,0.81548,29.4910826,safe,278.01,Battle,2024-01-01,637592196
Unnamed School,0.8033476,29.5303447,safe,277.18,Battle,2024-01-01,637635506
Unnamed School,0.8270394,29.5415456,safe,279.95,Battle,2024-01-01,637894994
EP Kasindi II,0.0636974,29.7097173,safe,200.32,Battle,2024-01-01,639424109
École Secondaire Kitahuka,0.2569762,29.3319726,safe,214.63,Battle,2024-01-01,639785899
Unnamed School,0.1406268,29.4072919,safe,202.41,Battle,2024-01-01,640303610
Unnamed School,0.1322536,29.3810275,safe,201.2,Battle,2024-01-01,640533930
Unnamed School,0.1501821,29.3515192,safe,202.92,Battle,2024-01-01,641606352
Ecole Primaire Kivikwaro,0.1571547,29.3233245,safe,203.49,Battle,2024-01-01,641957107
Ecole secondaire Meso,0.1694083,29.3256892,safe,204.87,Battle,2024-01-01,641957109
Unnamed School,0.198538,29.3458879,safe,208.24,Battle,2024-01-01,641957120
Unnamed School,0.61888,29.9419539,safe,266.87,Battle,2024-01-01,642019979
Lycée Royale des Elites,-4.4263218,15.3540081,safe,12.79,Strategic development,2024-01-03,642168252
Malandi 2,-4.4369337,15.353662,safe,13.87,Strategic development,2024-01-03,642198050
Complexe Scolaire Ntedika-Konde,-4.4372098,15.3532677,safe,13.89,Strategic development,2024-01-03,642198058
Ecole Avenir,-4.4377982,15.3534035,safe,13.95,Strategic development,2024-01-03,642198083
Unnamed School,-0.1945731,29.2443341,safe,164.08,Battle,2024-01-01,642289732
Unnamed School,0.6283681,29.9523706,safe,268.23,Battle,2024-01-01,642326406
Ecole Révérend Maduda,-4.440173,15.3519224,safe,14.15,Strategic development,2024-01-03,642501840
Ecole Terre promise,-4.4370963,15.3526277,safe,13.85,Strategic development,2024-01-03,642510066
Ecole Christ-Roi,-4.4360986,15.35025,safe,13.66,Strategic development,2024-01-03,642514967
Ecole Tsumbu,-4.4371143,15.350555,safe,13.78,Strategic development,2024-01-03,642514993
École Wata,-4.4254427,15.3216417,safe,11.8,Strategic development,2024-01-03,642521043
Complexe Scolaire Révérend Zola Meso,-4.4260132,15.3352813,safe,12.12,Strategic development,2024-01-03,642530158
Institut Saint Etienne,-4.4226174,15.3485921,safe,12.19,Strategic development,2024-01-03,642554808
Lycée Julie Billiart,-4.4318454,15.3541188,safe,13.36,Strategic development,2024-01-03,642556022
Collège Bilingue Révérend Ngelungidi,-4.4311172,15.3437452,safe,12.91,Strategic development,2024-01-03,642557748
Complexe Scolaire les Génies,-4.4197033,15.3342402,safe,11.41,Strategic development,2024-01-03,642558736
Ecole Primaire Boyokani,-4.4277923,15.3397284,safe,12.43,Strategic development,2024-01-03,642560191
École CRS Lobiko,-4.4196086,15.3333219,safe,11.37,Strategic development,2024-01-03,642573309
Ecole Mawete,-4.4228629,15.3217107,safe,11.51,Strategic development,2024-01-03,642601729
École la Conscience,-4.4245583,15.3328572,safe,11.9,Strategic development,2024-01-03,642805728
École Primaire Kyangulube,0.343333,29.3316576,safe,224.22,Battle,2024-01-01,642965329
Complexe Scolaire Arche des Vainqueur,-4.423715,15.3336753,safe,11.83,Strategic development,2024-01-03,643339217
Ecole privée agrée Tundindi,-4.4247707,15.3205954,safe,11.71,Strategic development,2024-01-03,643383116
Complexe Scolaire Simeon,-4.4271427,15.3447191,safe,12.52,Strategic development,2024-01-03,643713586
Ecole Mapamboli,-4.4407272,15.3521391,safe,14.21,Strategic development,2024-01-03,643746584
Ecole Kuebambaka,-4.4275654,15.3467117,safe,12.63,Strategic development,2024-01-03,643748860
La Joie,-4.4338828,15.3223683,safe,12.74,Strategic development,2024-01-03,643835712
Complexe Scolaire Expert,-4.4212258,15.331631,safe,11.51,Strategic development,2024-01-03,644336065
Ecole Révérend Kumbu,-4.420783,15.3396532,safe,11.68,Strategic development,2024-01-03,644342271
Complexe Scolaire Métropole Sainte Rosalie,-4.4221127,15.3327526,safe,11.63,Strategic development,2024-01-03,644349711
Complexe scolaire Epami,-4.4220025,15.3376268,safe,11.75,Strategic development,2024-01-03,644351004
Unnamed School,0.4611361,29.2018804,safe,236.98,Battle,2024-01-01,644445963
EP Kabarole,0.0794955,29.7233195,safe,202.42,Battle,2024-01-01,644795302
Ecole Primaire Tuokoane,0.0619277,29.3171058,safe,192.88,Battle,2024-01-01,645096237
Unnamed School,0.5963349,29.9054807,safe,263.28,Battle,2024-01-01,645447908
Ecole secondaire Itap/ Kyondo,0.0019835,29.4036063,safe,187.03,Battle,2024-01-01,645627874
Unnamed School,-5.9260051,22.3187579,safe,796.47,Strategic development,2024-01-03,646267521
Unnamed School,-5.9266104,22.3186491,safe,796.48,Strategic development,2024-01-03,646267523
Unnamed School,0.0305483,29.393715,safe,190.08,Battle,2024-01-01,647552038
Ecole primaire Kalengehya,0.0272908,29.3916302,safe,189.69,Battle,2024-01-01,647552188
Unnamed School,-5.9743741,22.3017073,safe,795.83,Strategic development,2024-01-03,648190003
Unnamed School,-5.9744822,22.3016859,safe,795.83,Strategic development,2024-01-03,648190004
Unnamed School,-5.974596,22.3016619,safe,795.83,Strategic development,2024-01-03,648190005
Unnamed School,-5.9746926,22.3016389,safe,795.83,Strategic development,2024-01-03,648190006
Unnamed School,-5.974802,22.3016103,safe,795.83,Strategic development,2024-01-03,648190007
Unnamed School,-5.9748942,22.301588,safe,795.83,Strategic development,2024-01-03,648190008
Unnamed School,-5.9749511,22.3014844,safe,795.82,Strategic development,2024-01-03,648190009
Ecole primaire Vyakuno,0.0510471,29.403485,safe,192.46,Battle,2024-01-01,648215066
Unnamed School,0.0683541,29.4256987,safe,194.64,Battle,2024-01-01,648301415
Unnamed School,0.0278233,29.4323326,safe,190.26,Battle,2024-01-01,648739698
Institut Kirimavolo,0.1014697,29.3130729,safe,197.25,Battle,2024-01-01,650356193
Unnamed School,0.0926395,29.4201778,safe,197.26,Battle,2024-01-01,651814401
École Primaire Vulingongo,-0.1657503,29.2187914,safe,167.26,Battle,2024-01-01,652492557
Unnamed School,-5.9323847,22.3039397,safe,795.03,Strategic development,2024-01-03,653384054
Unnamed School,0.6680282,29.6282202,safe,263.91,Battle,2024-01-01,653412496
Unnamed School,0.6544675,29.5481793,safe,261.03,Battle,2024-01-01,655017589
Unnamed School,0.1568031,29.3344856,safe,203.53,Battle,2024-01-01,655138399
Ecole Primaire Mirembe,0.1464846,29.2703198,safe,202.06,Battle,2024-01-01,656584550
Complexe Scolaire Sainte Victorine,0.1300721,29.3018531,safe,200.37,Battle,2024-01-01,659769533
Extension du complexe scolaire Bumi,0.1045272,29.2884689,safe,197.47,Battle,2024-01-01,661257122
Unnamed School,-5.6860145,19.2765182,safe,464.88,Strategic development,2024-01-03,661808865
EP Nyakunde,1.4298294,30.0296497,safe,356.25,Battle,2024-01-01,662837842
Institut Lwani,-3.3426107,17.3646332,safe,252.53,Strategic development,2024-01-03,667876673
Institut Lwani,-3.3422001,17.3645467,safe,252.54,Strategic development,2024-01-03,667876674
Unnamed School,0.3922794,29.720783,safe,235.98,Battle,2024-01-01,668481288
Ecole primaire Munoli,0.0618605,29.2124051,safe,192.58,Battle,2024-01-01,674117755
École Primaire et Secondaire Matanda Pygmée,0.0628482,29.2485693,safe,192.71,Battle,2024-01-01,674117788
